V_Values_0,V_Values_20000,V_Values_40000,V_Values_60000,V_Values_80000,V_Values_100000,V_Values_120000,V_Values_140000,V_Values_160000,V_Values_180000,V_Values_200000,V_Values_220000,V_Values_240000,V_Values_260000,V_Values_280000,V_Values_300000,V_Values_320000,V_Values_340000,V_Values_360000,V_Values_380000,V_Values_400000,V_Values_420000,V_Values_440000,V_Values_460000,V_Values_480000
,5.061874,5.7489085,7.1839943,9.403244,9.322749,10.20273,10.012764,10.3389845,9.716901,11.098881,10.369851,10.230678,9.721473,8.72522,10.299271,9.884309,10.182485,10.182664,9.433585,10.022647,9.545885,10.405978,9.515786,9.805277
,5.063295,5.75082,7.183084,9.428514,9.322448,10.2028,10.0127735,10.33921,9.717712,11.098659,10.369582,10.230644,9.721515,8.72519,10.299226,9.884588,10.182442,10.182798,9.4401245,10.0227785,9.545839,10.405888,9.515603,9.805186
,5.064716,5.7515244,7.183711,9.404512,9.322186,10.202866,10.012781,10.339388,9.718434,11.0983095,10.369323,10.230617,9.721556,8.725163,10.299147,9.884808,10.182446,10.182923,9.426826,10.0227995,9.545805,10.405789,9.515439,9.805093
,5.0661197,5.753276,7.182432,9.429508,9.321972,10.202922,10.012788,10.339519,9.719064,11.097844,10.369074,10.230592,9.721594,8.725139,10.299042,9.884971,10.1824875,10.183031,9.440986,10.022735,9.545778,10.405688,9.515295,9.805001
,5.067487,5.753846,7.183453,9.406354,9.321804,10.202974,10.012794,10.339605,9.719596,11.097284,10.368837,10.230573,9.721631,8.725117,10.298917,9.885082,10.182563,10.18312,9.4292145,10.022601,9.545765,10.405587,9.515173,9.804913
,5.0688,5.755419,7.181737,9.430813,9.321682,10.203014,10.012799,10.339649,9.720032,11.096642,10.368612,10.230556,9.721664,8.725096,10.29878,9.885147,10.182663,10.183188,9.434677,10.022415,9.545761,10.405491,9.515072,9.80483
,5.0700417,5.7558403,7.1832104,9.408495,9.321608,10.203047,10.012802,10.339654,9.720369,11.095935,10.368402,10.23054,9.721694,8.72508,10.2986355,9.885171,10.182783,10.183239,9.415798,10.02219,9.545766,10.405398,9.514991,9.804753
,5.0711975,5.7572217,7.1810203,9.43224,9.321579,10.203071,10.012805,10.339621,9.720612,11.095178,10.3682,10.23053,9.721721,8.725064,10.298487,9.885158,10.182918,10.183268,9.430467,10.021936,9.545779,10.405316,9.51493,9.804686
,5.0722504,5.75748,7.182989,9.410738,9.321593,10.203084,10.012807,10.339552,9.720762,11.094383,10.368011,10.230519,9.721743,8.72505,10.298339,9.885113,10.183063,10.18328,9.411409,10.021665,9.545801,10.405243,9.514886,9.8046255
,5.0731864,5.758652,7.180316,9.433649,9.32165,10.203088,10.012809,10.339452,9.720826,11.093567,10.367834,10.230512,9.721762,8.72504,10.298196,9.885038,10.18321,10.183275,9.423463,10.02138,9.54583,10.405179,9.514858,9.804573
,5.0739923,5.7587276,7.182807,9.412935,9.321744,10.203084,10.012809,10.339324,9.720805,11.092741,10.367662,10.230505,9.721776,8.725032,10.298058,9.884941,10.183358,10.18326,9.397349,10.0210905,9.545863,10.405127,9.514847,9.804531
,5.074656,5.759671,7.179668,9.434947,9.321869,10.203071,10.012809,10.33917,9.720708,11.091917,10.3675,10.230499,9.7217865,8.725026,10.29793,9.884823,10.183503,10.183233,9.418076,10.020799,9.545902,10.405086,9.514847,9.804496
,5.0751657,5.7595396,7.182684,9.414989,9.322025,10.203051,10.012809,10.338996,9.720539,11.0911045,10.367344,10.230494,9.721795,8.72502,10.2978115,9.884688,10.183641,10.183199,9.393147,10.020512,9.545943,10.405055,9.51486,9.80447
,5.075512,5.7602286,7.1791143,9.4360695,9.322207,10.203023,10.012806,10.338803,9.720304,11.090314,10.367194,10.230488,9.721798,8.725018,10.297703,9.884541,10.18377,10.18316,9.413529,10.020229,9.545988,10.405037,9.51488,9.804452
,5.0756845,5.7598596,7.1826353,9.416834,9.322409,10.202991,10.012805,10.338595,9.720007,11.089553,10.367048,10.230484,9.721799,8.725016,10.297605,9.884381,10.1838875,10.183117,9.386373,10.019959,9.546033,10.405028,9.514909,9.8044405
,5.075677,5.7602625,7.178688,9.436976,9.322625,10.202952,10.012802,10.338376,9.719659,11.088828,10.366906,10.230478,9.721796,8.725015,10.297517,9.884215,10.183992,10.183076,9.411972,10.019704,9.54608,10.40503,9.514945,9.804438
,5.0754814,5.7596226,7.182671,9.4184265,9.322852,10.202909,10.012801,10.338149,9.719262,11.088143,10.366766,10.230473,9.721791,8.725016,10.2974415,9.884046,10.184085,10.183035,9.385073,10.0194645,9.546125,10.405041,9.514985,9.804441
,5.0750904,5.759709,7.1784105,9.437647,9.323088,10.202862,10.012798,10.337916,9.718826,11.087503,10.366631,10.230465,9.721784,8.725016,10.297376,9.883872,10.184163,10.182996,9.411681,10.019244,9.54617,10.40506,9.51503,9.804449
,5.0745006,5.7587667,7.1827874,9.419744,9.323323,10.202812,10.012795,10.337682,9.718355,11.086908,10.366496,10.230459,9.721775,8.7250185,10.29732,9.8836975,10.184225,10.18296,9.387082,10.019047,9.546212,10.405085,9.515076,9.804462
,5.0737057,5.75851,7.1782856,9.43807,9.323557,10.202758,10.012793,10.33745,9.717856,11.08636,10.366364,10.230451,9.721765,8.72502,10.297272,9.883525,10.184275,10.182929,9.413279,10.018873,9.546253,10.405116,9.515121,9.804481
,5.0727034,5.7572412,7.182971,9.420772,9.323784,10.202702,10.01279,10.337221,9.717337,11.08586,10.366233,10.230444,9.721753,8.725022,10.297232,9.883354,10.18431,10.182899,9.393739,10.018726,9.546292,10.405153,9.515169,9.804501
,5.071489,5.7566276,7.178304,9.438246,9.324004,10.202642,10.012787,10.336998,9.716801,11.085404,10.366102,10.230435,9.721741,8.725026,10.297199,9.883188,10.184334,10.182876,9.41578,10.018606,9.546329,10.405192,9.515214,9.804524
,5.0700603,5.7550216,7.1831956,9.421512,9.32421,10.202581,10.012784,10.336783,9.716257,11.084993,10.365974,10.230428,9.721728,8.725029,10.297172,9.883029,10.184346,10.182855,9.404056,10.018514,9.546361,10.405234,9.515259,9.804551
,5.068414,5.7540517,7.1784415,9.438181,9.324403,10.202519,10.012781,10.336577,9.715709,11.084622,10.365849,10.230417,9.721715,8.725033,10.297149,9.882874,10.184348,10.182838,9.417162,10.01845,9.546391,10.40528,9.515301,9.804577
,5.066551,5.752118,7.1834273,9.421972,9.324576,10.2024555,10.012778,10.336384,9.715161,11.08429,10.365724,10.230407,9.721704,8.725036,10.297132,9.882729,10.184341,10.182824,9.414568,10.018412,9.546417,10.405325,9.515339,9.804605
,5.064469,5.7508154,7.178663,9.437884,9.324733,10.202391,10.012776,10.336203,9.714622,11.08399,10.365601,10.230397,9.721691,8.725038,10.297115,9.882588,10.184327,10.182811,9.4200945,10.018401,9.546443,10.405369,9.515376,9.804633
,5.062166,5.7485847,7.183632,9.422171,9.324868,10.202324,10.012774,10.336033,9.714093,11.083721,10.3654785,10.230388,9.72168,8.72504,10.297104,9.882458,10.184309,10.182802,9.41418,10.018414,9.546463,10.405413,9.5154085,9.804661
,5.0596437,5.7469945,7.1789293,9.437379,9.324984,10.202257,10.012773,10.335879,9.713578,11.083478,10.365358,10.230375,9.721669,8.725042,10.297093,9.882336,10.184284,10.182794,9.4162,10.01845,9.546481,10.405454,9.515436,9.8046875
,5.0569024,5.744522,7.1837735,9.422131,9.325077,10.20219,10.012771,10.335738,9.713084,11.083257,10.365241,10.230365,9.72166,8.725043,10.297084,9.882221,10.184256,10.182786,9.414119,10.018505,9.546498,10.405495,9.515461,9.804712
,5.053943,5.7427115,7.179201,9.436689,9.32515,10.202123,10.012771,10.33561,9.712612,11.083054,10.365123,10.230354,9.72165,8.725045,10.297075,9.882115,10.184226,10.182779,9.413311,10.0185795,9.546512,10.405532,9.515483,9.804737
,5.050768,5.7400723,7.183827,9.421888,9.3252,10.202056,10.012769,10.335496,9.712165,11.082867,10.365008,10.230342,9.721643,8.725047,10.297068,9.882019,10.184196,10.182774,9.406791,10.018668,9.546523,10.405566,9.515499,9.804759
,5.0473785,5.738129,7.1794457,9.43585,9.325232,10.201986,10.012768,10.335395,9.711746,11.08269,10.364894,10.23033,9.721637,8.725047,10.29706,9.881931,10.184165,10.182766,9.404103,10.018768,9.546535,10.405599,9.515512,9.804778
,5.04378,5.735414,7.183778,9.421489,9.325242,10.20192,10.012766,10.335305,9.711355,11.082522,10.364782,10.230319,9.721633,8.725047,10.29705,9.88185,10.184136,10.182759,9.401116,10.018879,9.546542,10.405625,9.515521,9.804797
,5.039975,5.733438,7.1796374,9.4349,9.325235,10.201853,10.012767,10.335228,9.710996,11.08236,10.364672,10.2303095,9.721629,8.725046,10.297042,9.881779,10.184109,10.182752,9.398088,10.018995,9.54655,10.405652,9.515528,9.804813
,5.035971,5.7307506,7.183623,9.420981,9.325211,10.201787,10.012767,10.33516,9.710667,11.082202,10.364565,10.230297,9.721625,8.725045,10.297033,9.881712,10.184084,10.182745,9.391378,10.019115,9.546555,10.405674,9.515531,9.804826
,5.031773,5.728846,7.1797614,9.43389,9.3251705,10.201721,10.012767,10.335101,9.71037,11.082045,10.364458,10.230288,9.721624,8.725043,10.297021,9.881653,10.184061,10.182736,9.388179,10.019237,9.546559,10.405693,9.515531,9.804838
,5.027389,5.7262893,7.1833715,9.42042,9.325117,10.201659,10.012767,10.335051,9.710104,11.081887,10.364354,10.230278,9.721623,8.725042,10.29701,9.881602,10.184042,10.18273,9.385441,10.019356,9.546565,10.40571,9.515529,9.804847
,5.0228276,5.7245584,7.1798105,9.432868,9.325051,10.201597,10.012766,10.335007,9.70987,11.081729,10.364252,10.2302685,9.721623,8.72504,10.296999,9.881555,10.184025,10.182719,9.383601,10.019474,9.546569,10.405723,9.515524,9.804854
,5.018099,5.7222304,7.1830444,9.419866,9.324975,10.201537,10.012767,10.334969,9.709664,11.081567,10.364153,10.230258,9.721625,8.725038,10.296987,9.881514,10.184013,10.182711,9.378239,10.019587,9.546572,10.405735,9.515518,9.804861
,5.0132136,5.720764,7.1797886,9.431888,9.324892,10.201482,10.012767,10.334936,9.70949,11.081403,10.364055,10.23025,9.721626,8.725035,10.296974,9.881476,10.184003,10.182701,9.378469,10.019693,9.546575,10.405744,9.51551,9.804865
,5.008184,5.718746,7.182666,9.4193735,9.324803,10.201427,10.012767,10.334907,9.709341,11.081237,10.363961,10.230243,9.72163,8.725032,10.296961,9.881444,10.183997,10.182692,9.376869,10.019792,9.546577,10.405751,9.515501,9.804869
,5.003024,5.7176175,7.179702,9.430996,9.32471,10.201375,10.012769,10.334881,9.709218,11.081065,10.363867,10.230234,9.721631,8.725028,10.296946,9.881414,10.183992,10.182681,9.37874,10.019882,9.546581,10.405757,9.515491,9.80487
,4.997747,5.715971,7.1822643,9.418996,9.324615,10.201327,10.01277,10.334855,9.709119,11.080893,10.363777,10.2302265,9.721635,8.725025,10.296932,9.881388,10.183992,10.182671,9.375379,10.019963,9.546583,10.405761,9.51548,9.80487
,4.9923677,5.715228,7.1795588,9.430238,9.324519,10.2012825,10.01277,10.334831,9.70904,11.080716,10.363688,10.23022,9.721639,8.72502,10.296919,9.881365,10.183993,10.182662,9.382059,10.020036,9.546588,10.405763,9.515469,9.80487
,4.9869027,5.7139893,7.1818633,9.4187765,9.324426,10.2012415,10.012769,10.334809,9.708981,11.080537,10.363604,10.230214,9.7216425,8.7250185,10.296903,9.881344,10.183996,10.182652,9.380288,10.020099,9.54659,10.405765,9.515458,9.804869
,4.9813685,5.7136526,7.1793666,9.429643,9.324336,10.201203,10.012771,10.3347845,9.70894,11.080355,10.363521,10.230209,9.721645,8.725015,10.296888,9.881324,10.184003,10.182643,9.386538,10.020153,9.546593,10.405766,9.515448,9.804867
,4.975781,5.712831,7.1814833,9.418743,9.32425,10.201169,10.012771,10.33476,9.708912,11.080173,10.3634405,10.230203,9.721648,8.72501,10.296873,9.881306,10.184009,10.182633,9.385254,10.020197,9.546597,10.4057665,9.515437,9.804864
,4.970158,5.7128963,7.179131,9.429234,9.32417,10.201138,10.012771,10.334733,9.708897,11.0799885,10.363364,10.230198,9.721652,8.725006,10.296859,9.8812895,10.184015,10.182626,9.393512,10.020233,9.546598,10.405766,9.515427,9.804861
,4.9645147,5.7124743,7.181137,9.418916,9.324099,10.201111,10.012772,10.334705,9.708893,11.079803,10.363289,10.230193,9.721655,8.725002,10.296845,9.881273,10.184025,10.182617,9.3915205,10.02026,9.546602,10.405766,9.515418,9.804859
,4.958869,5.7129126,7.1788507,9.429019,9.324034,10.201086,10.0127735,10.334675,9.708896,11.07962,10.363217,10.230189,9.721658,8.724999,10.296832,9.881257,10.184033,10.18261,9.403749,10.020281,9.546605,10.405766,9.515409,9.804855
,4.953236,5.7128506,7.1808276,9.419296,9.323978,10.201066,10.0127735,10.334643,9.708906,11.079438,10.363147,10.2301855,9.721661,8.724997,10.296819,9.881243,10.184042,10.182602,9.399607,10.020293,9.546609,10.405765,9.515401,9.8048525
,4.9476304,5.7136106,7.178526,9.428992,9.323931,10.201049,10.0127735,10.334608,9.708921,11.079257,10.36308,10.230183,9.721663,8.724993,10.296805,9.881228,10.184051,10.182595,9.417126,10.0203,9.546612,10.405765,9.515394,9.80485
,4.9420667,5.713853,7.180555,9.419874,9.3238945,10.201033,10.0127735,10.334572,9.708939,11.07908,10.363016,10.23018,9.721665,8.72499,10.296792,9.881213,10.184059,10.182589,9.409229,10.0203,9.546617,10.405764,9.515388,9.804848
,4.936556,5.71487,7.1781526,9.429137,9.323866,10.20102,10.0127735,10.334532,9.708957,11.078905,10.362954,10.230176,9.721667,8.724987,10.296781,9.881199,10.184067,10.182583,9.431239,10.020297,9.546618,10.405763,9.515382,9.804844
,4.931109,5.7153454,7.180312,9.420628,9.323849,10.201011,10.0127735,10.334492,9.708974,11.078733,10.362892,10.230174,9.721668,8.724985,10.296769,9.881184,10.184074,10.182577,9.425099,10.0202875,9.546622,10.405764,9.515377,9.804843
,4.9257345,5.716546,7.1777306,9.429427,9.323841,10.201003,10.0127735,10.334448,9.708991,11.078567,10.362836,10.230171,9.72167,8.724982,10.296759,9.881168,10.18408,10.182571,9.435181,10.020276,9.546625,10.405764,9.515375,9.804841
,4.9204392,5.71718,7.1800923,9.421522,9.323841,10.200996,10.0127735,10.334402,9.709005,11.0784025,10.362781,10.230168,9.72167,8.72498,10.296747,9.881153,10.184086,10.182567,9.425218,10.020262,9.546629,10.405765,9.515372,9.804839
,4.915226,5.7184854,7.1772623,9.429829,9.323851,10.200994,10.0127735,10.334354,9.709015,11.078245,10.362726,10.230166,9.72167,8.724978,10.296738,9.881137,10.184092,10.182559,9.440961,10.020246,9.546632,10.4057665,9.51537,9.804838
,4.9100966,5.7192016,7.1798906,9.42252,9.323867,10.200991,10.012773,10.334306,9.709021,11.078092,10.362676,10.230165,9.72167,8.7249775,10.296728,9.881122,10.184095,10.182554,9.43236,10.0202265,9.546636,10.4057665,9.515368,9.804837
,4.9050493,5.7205367,7.1767554,9.4303,9.323892,10.20099,10.0127735,10.334255,9.709021,11.077944,10.362627,10.230162,9.72167,8.724976,10.296719,9.881105,10.184099,10.18255,9.438177,10.020206,9.5466385,10.405768,9.515367,9.804837
,4.90008,5.7212605,7.1797047,9.42358,9.323921,10.200988,10.012773,10.334205,9.709017,11.077801,10.362578,10.230161,9.72167,8.724976,10.296712,9.881089,10.1841,10.182546,9.423919,10.020187,9.54664,10.405769,9.515367,9.804836
,4.8951807,5.722553,7.1762247,9.430804,9.3239565,10.200989,10.012773,10.334152,9.709006,11.077663,10.362533,10.230158,9.721669,8.724974,10.296702,9.881072,10.184103,10.182541,9.437404,10.020167,9.546643,10.405772,9.5153675,9.804836
,4.8903427,5.7232156,7.179536,9.424658,9.3239975,10.200989,10.012773,10.334101,9.708989,11.07753,10.362489,10.230156,9.721668,8.724974,10.296696,9.881055,10.184103,10.182536,9.424104,10.020147,9.546646,10.405775,9.515368,9.804836
,4.8855505,5.7244,7.1756897,9.4313,9.324041,10.200989,10.012773,10.334048,9.708967,11.077402,10.362446,10.230154,9.721668,8.724972,10.296688,9.881038,10.184105,10.182532,9.431032,10.020128,9.546649,10.405776,9.515369,9.804836
,4.880789,5.7249393,7.17939,9.425712,9.324087,10.20099,10.012772,10.333995,9.70894,11.07728,10.362405,10.230152,9.721666,8.724973,10.296681,9.8810215,10.184104,10.182528,9.411886,10.02011,9.546651,10.405778,9.515371,9.804836
,4.876038,5.7259555,7.175173,9.431752,9.324134,10.20099,10.012772,10.333943,9.708906,11.077165,10.362364,10.23015,9.721665,8.724972,10.296675,9.881005,10.184104,10.182523,9.4269705,10.020095,9.546653,10.40578,9.515372,9.804838
,4.871275,5.7263145,7.1792736,9.426704,9.324183,10.20099,10.012773,10.333891,9.708868,11.077051,10.362326,10.230148,9.721664,8.724971,10.296668,9.880988,10.184102,10.182519,9.407332,10.020079,9.546655,10.405783,9.515374,9.804838
,4.8664746,5.72711,7.174699,9.43213,9.324231,10.200991,10.012772,10.333841,9.708823,11.076943,10.3622875,10.230147,9.7216625,8.724973,10.296662,9.880971,10.184102,10.182516,9.421081,10.020066,9.546657,10.405786,9.515377,9.804839
,4.8616085,5.727238,7.179195,9.427603,9.324279,10.20099,10.012771,10.333791,9.708775,11.0768385,10.362252,10.2301445,9.7216625,8.724973,10.296658,9.880955,10.184099,10.182512,9.396499,10.020055,9.5466585,10.405787,9.515379,9.80484
,4.856646,5.7277627,7.174288,9.4324045,9.324325,10.200988,10.01277,10.333742,9.708722,11.076738,10.362217,10.230143,9.721662,8.724973,10.296652,9.880939,10.184098,10.182508,9.417185,10.020044,9.54666,10.40579,9.51538,9.804842
,4.851553,5.727613,7.179157,9.428381,9.324368,10.200986,10.01277,10.333694,9.708665,11.076643,10.362184,10.230141,9.721661,8.724972,10.296647,9.880922,10.184097,10.182506,9.393737,10.020038,9.546661,10.405792,9.515382,9.804843
,4.8462944,5.727822,7.173958,9.432558,9.324408,10.200984,10.01277,10.333649,9.708606,11.076551,10.362149,10.23014,9.72166,8.724973,10.296642,9.880906,10.184095,10.182501,9.414072,10.020031,9.546662,10.405795,9.515384,9.804845
,4.8408313,5.7273498,7.1791587,9.429022,9.324445,10.20098,10.012769,10.333604,9.708543,11.076462,10.362118,10.230138,9.721659,8.724973,10.296638,9.880891,10.184094,10.182499,9.390628,10.020027,9.546664,10.405797,9.515386,9.804845
